City,Postal Code,Sub-Category,Product Name,Sales,Quantity,Discount,Year,Month
New York City,10011,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.98,2,0.0,2012,9
Philadelphia,19120,Storage,"Tennsco Lockers, Gray",83.92,5,0.2,2011,10
Seattle,98103,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,2014,1
Seattle,98103,Paper,Xerox 212,25.92,4,0.0,2014,1
Seattle,98103,Paper,Xerox 192,6.48,1,0.0,2014,1
Seattle,98103,Phones,Griffin GC17055 Auxiliary Audio Cable,86.352,6,0.2,2014,1
Los Angeles,90032,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,2012,12
Springfield,97477,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.016,7,0.2,2011,11
Renton,98059,Binders,Vinyl Sectional Post Binders,150.8,5,0.2,2014,11
Renton,98059,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992,1,0.2,2014,11
Renton,98059,Paper,Xerox 209,51.84,8,0.0,2014,11
New York City,10009,Phones,Panasonic KX - TS880B Telephone,41.22,1,0.0,2014,4
New York City,10009,Supplies,Premier Automatic Letter Opener,240.37,1,0.0,2014,4
New York City,10009,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02,2,0.0,2014,4
San Jose,95123,Binders,GBC Twin Loop Wire Binding Elements,133.12,5,0.2,2014,5
Grand Prairie,75051,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,0.6,2013,10
New York City,10009,Bookcases,"Hon Metal Bookcases, Putty",113.568,2,0.2,2013,11
New York City,10009,Furnishings,Magnifier Swing Arm Lamp,83.92,4,0.0,2014,10
New York City,10009,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,3,0.0,2014,10
New York City,10009,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,2014,10
Memphis,38109,Chairs,Global Leather Executive Chair,561.584,2,0.2,2011,4
Memphis,38109,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92,5,0.2,2011,4
Philadelphia,19143,Labels,Avery 511,4.928,2,0.2,2013,10
Los Angeles,90004,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,2013,12
Waterbury,6708,Accessories,Logitech G700s Rechargeable Gaming Mouse,99.99,1,0.0,2014,4
Waterbury,6708,Storage,Recycled Steel Personal File for Hanging File Folders,286.15,5,0.0,2014,4
Chandler,85224,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.792,8,0.2,2011,4
Springfield,45503,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,5,0.5,2013,3
Springfield,45503,Phones,Clearsounds A400,158.376,4,0.4,2013,3
Austin,78745,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.784,4,0.8,2014,1
Austin,78745,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2,0.2,2014,1
Austin,78745,Accessories,"Maxell 74 Minute CDR, 10/Pack",62.592,8,0.2,2014,1
Austin,78745,Binders,Acco D-Ring Binder w/DublLock,4.276,1,0.8,2014,1
Detroit,48234,Paper,Xerox 1972,10.56,2,0.0,2011,1
Detroit,48234,Storage,Space Solutions HD Industrial Steel Shelving.,229.94,2,0.0,2011,1
Springfield,22153,Envelopes,Cameo Buff Policy Envelopes,311.15,5,0.0,2012,2
Springfield,22153,Paper,Xerox 1957,12.96,2,0.0,2012,2
New York City,10011,Paper,Strathmore Photo Frame Cards,14.62,2,0.0,2013,12
New York City,10011,Labels,Avery 474,5.76,2,0.0,2013,12
New York City,10011,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,6,0.0,2013,12
New York City,10011,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,0.0,2013,12
New York City,10011,Storage,Advantus Rolling Storage Box,17.15,1,0.0,2013,12
New York City,10011,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2,0.2,2013,12
Dallas,75217,Art,Newell 350,5.248,2,0.2,2014,11
Concord,3301,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,5,0.0,2014,8
Concord,3301,Labels,Avery 481,24.64,8,0.0,2014,8
Concord,3301,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88,6,0.0,2014,8
Lafayette,70506,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96,2,0.0,2014,5
Lafayette,70506,Binders,Avery Binder Labels,3.89,1,0.0,2014,5
Lafayette,70506,Furnishings,Acrylic Self-Standing Desk Frames,8.01,3,0.0,2014,5
Raleigh,27604,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,2012,11
Spokane,99207,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.568,2,0.2,2014,9
Spokane,99207,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",149.73,7,0.0,2014,9
Houston,77041,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,2014,5
Houston,77041,Art,Newell 309,46.2,5,0.2,2014,5
Houston,77041,Paper,Xerox 1936,47.952,3,0.2,2014,5
Houston,77041,Phones,PayAnywhere Card Reader,7.992,1,0.2,2014,5
Houston,77041,Paper,Xerox 1937,76.864,2,0.2,2014,5
Louisville,40214,Binders,GBC Prestige Therm-A-Bind Covers,102.93,3,0.0,2014,8
Louisville,40214,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,2014,8
Hollywood,33021,Binders,GBC VeloBinder Strips,11.52,5,0.7,2014,11
Chandler,85224,Paper,Xerox 1941,83.88,1,0.2,2014,8
Philadelphia,19120,Phones,AT&T 17929 Lendline Telephone,108.576,4,0.4,2013,3
Philadelphia,19120,Fasteners,Rubber Band Ball,5.984,2,0.2,2013,3
Tulsa,74133,Supplies,Fiskars Softgrip Scissors,21.96,2,0.0,2013,11
Tulsa,74133,Chairs,Hon Mobius Operator's Chair,368.97,3,0.0,2013,11
Tulsa,74133,Art,Newell 31,12.39,3,0.0,2013,11
Tulsa,74133,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,3,0.0,2013,11
Draper,84020,Accessories,Memorex Micro Travel Drive 16 GB,111.93,7,0.0,2011,7
Oakland,94601,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.272,8,0.2,2012,10
Lawrence,1841,Paper,Xerox 200,19.44,3,0.0,2014,8
Philadelphia,19120,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.976,4,0.4,2013,5
Philadelphia,19120,Binders,Avery Legal 4-Ring Binder,6.294,1,0.7,2013,5
Philadelphia,19120,Paper,Xerox 224,10.368,2,0.2,2013,5
Philadelphia,19120,Phones,Avaya 5410 Digital phone,122.382,3,0.4,2013,5
Jacksonville,28540,Storage,Acco Perma 4000 Stacking Storage Drawers,25.984,2,0.2,2011,11
Jacksonville,28540,Tables,Hon Racetrack Conference Tables,945.036,6,0.4,2011,11
Jacksonville,28540,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,2011,11
Jacksonville,28540,Furnishings,Tenex Antistatic Computer Chair Mats,410.352,3,0.2,2011,11
Chicago,60610,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23.52,5,0.2,2012,3
Chicago,60610,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,2012,3
Pocatello,83201,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,4,0.0,2014,5
Pocatello,83201,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15,5,0.0,2014,5
Pocatello,83201,Phones,Nokia Lumia 925,302.376,3,0.2,2014,5
Plano,75023,Tables,Bretford CR4500 Series Slim Rectangular Table,974.988,4,0.3,2014,12
New York City,10024,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,2011,10
New York City,10024,Art,BIC Liqua Brite Liner,34.7,5,0.0,2013,10
New York City,10024,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0.0,2013,10
New York City,10024,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0.0,2013,10
New York City,10024,Labels,Avery White Multi-Purpose Labels,24.9,5,0.0,2013,10
New York City,10024,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,2013,10
Chicago,60623,Fasteners,Binder Clips by OIC,7.104,6,0.2,2012,3
Houston,77095,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,0.6,2014,3
Houston,77095,Labels,Avery 497,2.464,1,0.2,2014,3
Houston,77095,Storage,Crate-A-Files,8.72,1,0.2,2014,3
Meriden,6450,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",10.76,2,0.0,2012,9
Meriden,6450,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",45.68,2,0.0,2012,9
Meriden,6450,Art,Turquoise Lead Holder with Pocket Clip,6.7,1,0.0,2012,9
Glenview,60025,Phones,Samsung Rugby III,158.376,3,0.2,2012,12
Houston,77036,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.44,2,0.2,2012,10
San Francisco,94110,Storage,Eldon Portable Mobile Manager,56.56,2,0.0,2014,8
San Francisco,94110,Furnishings,"Master Big Foot Doorstop, Beige",36.96,7,0.0,2014,8
New York City,10009,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,0.0,2011,8
New York City,10009,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",15.96,7,0.0,2011,8
Baltimore,21215,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0.0,2014,5
Baltimore,21215,Art,Prang Colored Pencils,14.7,5,0.0,2014,5
Baltimore,21215,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,5,0.0,2014,5
Baltimore,21215,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0.0,2014,5
Baltimore,21215,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,2,0.0,2014,5
Baltimore,21215,Labels,Avery 505,74.0,5,0.0,2014,5
Louisville,40214,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0.0,2013,9
Lebanon,37087,Storage,Portfile Personal File Boxes,84.96,6,0.2,2012,11
Los Angeles,90008,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,0.0,2014,5
Providence,2908,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,5,0.0,2013,12
Providence,2908,Phones,VTech DS6151,629.95,5,0.0,2013,12
Providence,2908,Furnishings,Eldon 500 Class Desk Accessories,72.42,6,0.0,2013,12
Detroit,48234,Phones,Samsung Rugby III,131.98,2,0.0,2012,8
Detroit,48234,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,114.52,7,0.0,2012,8
Houston,77070,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,2011,6
Columbia,38401,Appliances,Hoover WindTunnel Plus Canister Vacuum,871.8,3,0.2,2013,3
Philadelphia,19140,Bookcases,Sauder Cornerstone Collection Library,61.96,4,0.5,2011,1
Pembroke Pines,33024,Binders,Wilson Jones Standard D-Ring Binders,4.554,3,0.7,2014,6
Pembroke Pines,33024,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",5.2,2,0.2,2014,6
Pembroke Pines,33024,Accessories,Logitech P710e Mobile Speakerphone,205.992,1,0.2,2014,6
Pembroke Pines,33024,Paper,Xerox 206,15.552,3,0.2,2014,6
Pembroke Pines,33024,Phones,VTech DS6151,503.96,5,0.2,2014,6
Pembroke Pines,33024,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",24.472,7,0.2,2014,6
Pembroke Pines,33024,Bookcases,Bush Mission Pointe Library,241.568,2,0.2,2014,6
Pembroke Pines,33024,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,110.4,2,0.2,2014,6
New York City,10011,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768,2,0.4,2014,6
New York City,10011,Machines,Hewlett-Packard 300S Scientific Calculator,78.66,6,0.0,2014,6
New York City,10011,Paper,Xerox 188,45.36,4,0.0,2014,6
Jacksonville,28540,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,962.08,4,0.2,2012,3
Jacksonville,28540,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.843,3,0.7,2012,3
Jacksonville,28540,Paper,Xerox 1883,295.456,14,0.2,2012,3
New York City,10011,Paper,Xerox 228,32.4,5,0.0,2014,9
Philadelphia,19120,Furnishings,"Seth Thomas 16"" Steel Case Clock",103.936,4,0.2,2011,9
Orlando,32839,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.568,2,0.2,2013,11
Orlando,32839,Storage,Akro-Mils 12-Gallon Tote,39.72,5,0.2,2013,11
Orlando,32839,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4,0.2,2013,11
Houston,77095,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,2,0.2,2014,10
Houston,77095,Paper,Xerox 21,15.552,3,0.2,2014,10
Houston,77095,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2,0.2,2014,10
Louisville,40214,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3,0.0,2012,7
Louisville,40214,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",135.09,9,0.0,2012,7
Louisville,40214,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,279.86,14,0.0,2012,7
Louisville,40214,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",90.06,6,0.0,2012,7
Medina,44256,Phones,Polycom CX300 Desktop Phone USB VoIP phone,539.964,6,0.4,2011,11
Medina,44256,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.232,7,0.4,2011,11
Medina,44256,Binders,Acco D-Ring Binder w/DublLock,19.242,3,0.7,2011,11
New York City,10011,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0.0,2014,11
Chicago,60653,Art,Newell 311,5.304,3,0.2,2013,6
Philadelphia,19143,Paper,Xerox 1947,19.136,4,0.2,2013,10
Philadelphia,19143,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,4,0.2,2013,10
New York City,10009,Paper,Xerox 1908,279.9,5,0.0,2014,12
New York City,10009,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,2014,12
New York City,10009,Paper,Xerox 188,34.02,3,0.0,2014,12
San Francisco,94109,Art,Fluorescent Highlighters by Dixon,23.88,6,0.0,2014,3
San Francisco,94109,Labels,Avery 49,11.52,4,0.0,2014,3
San Francisco,94109,Paper,Xerox 1893,286.93,7,0.0,2014,3
San Francisco,94109,Phones,Digium D40 VoIP phone,206.384,2,0.2,2014,3
San Francisco,94122,Chairs,"Leather Task Chair, Black",218.352,3,0.2,2014,9
San Francisco,94122,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0.0,2014,9
San Francisco,94122,Art,Peel-Off China Markers,99.3,10,0.0,2014,9
San Francisco,94122,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2,0.0,2014,9
San Francisco,94122,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,0.2,2014,9
Jackson,49201,Binders,GBC DocuBind P400 Electric Binding System,5443.96,4,0.0,2014,1
Jackson,49201,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0.0,2014,1
Jackson,49201,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",56.07,7,0.0,2014,1
Philadelphia,19120,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,2,0.2,2013,7
Philadelphia,19120,Phones,Panasonic KX T7731-B Digital phone,59.994,1,0.4,2013,7
Philadelphia,19120,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,2013,7
Philadelphia,19120,Binders,GBC Standard Plastic Binding Systems' Combs,9.42,5,0.7,2013,7
Warwick,2886,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,4,0.0,2013,12
New York City,10024,Storage,Desktop 3-Pocket Hot File,216.4,4,0.0,2011,12
El Paso,79907,Labels,Staples,6.936,3,0.2,2011,2
El Paso,79907,Binders,GBC Plastic Binding Combs,4.428,3,0.8,2011,2
Rochester,55901,Art,Newell 310,8.8,5,0.0,2014,12
Rochester,55901,Accessories,First Data TMFD35 PIN Pad,142.8,1,0.0,2014,12
Rochester,55901,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95,5,0.0,2014,12
Buffalo,14215,Binders,GBC DocuBind TL300 Electric Binding System,2152.776,3,0.2,2011,11
Buffalo,14215,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,10,0.2,2011,11
Knoxville,37918,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,2011,10
Knoxville,37918,Storage,"Contico 72""H Heavy-Duty Storage System",98.352,3,0.2,2011,10
Newark,19711,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,158.99,1,0.0,2012,10
Newark,19711,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",291.1,5,0.0,2012,10
Seattle,98103,Paper,Xerox 1933,73.68,6,0.0,2014,11
Seattle,98103,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,2,0.0,2014,11
Seattle,98103,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,0.2,2014,11
Seattle,98103,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,2014,11
Cleveland,44105,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5,0.7,2014,5
Cleveland,44105,Labels,Avery 502,5.04,2,0.2,2014,5
Cleveland,44105,Paper,Xerox 19,24.784,1,0.2,2014,5
Elmhurst,60126,Chairs,Novimex Swivel Fabric Task Chair,634.116,6,0.3,2011,3
Elmhurst,60126,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,2011,3
Lakeville,55044,Chairs,"Global Stack Chair without Arms, Black",155.88,6,0.0,2012,7
New York City,10035,Chairs,Global Highback Leather Tilter in Burgundy,327.564,4,0.1,2012,11
Los Angeles,90036,Paper,Xerox 1898,13.36,2,0.0,2014,12
Los Angeles,90036,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0.0,2014,12
Chicago,60653,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,319.968,4,0.2,2011,10
Chicago,60653,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",505.32,3,0.2,2011,10
Chicago,60653,Paper,Wirebound Voice Message Log Book,3.808,1,0.2,2011,10
Chicago,60653,Binders,Satellite Sectional Post Binders,8.682,1,0.8,2011,10
Chicago,60653,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,1,0.2,2011,10
Buffalo,14215,Chairs,Hon Every-Day Series Multi-Task Chairs,1522.638,9,0.1,2012,6
Roseville,95661,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5,0.0,2013,7
Roseville,95661,Labels,Self-Adhesive Removable Labels,3.15,1,0.0,2013,7
Arlington,76017,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.62,5,0.8,2014,4
Lawrence,1841,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3,0.0,2011,5
Lawrence,1841,Tables,Balt Split Level Computer Training Table,194.25,2,0.3,2011,5
Lawrence,1841,Art,Newell 335,8.64,3,0.0,2011,5
Lawrence,1841,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.0,2011,5
Waco,76706,Binders,Ibico Hi-Tech Manual Binding System,243.992,4,0.8,2014,2
Waco,76706,Art,Staples,7.12,5,0.2,2014,2
Houston,77095,Art,Prang Dustless Chalk Sticks,2.688,2,0.2,2011,4
Houston,77095,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,2011,4
Houston,77095,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,2011,4
Houston,77095,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,2011,4
Seattle,98105,Paper,Xerox 1965,11.96,2,0.0,2013,5
Plainfield,7060,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0.0,2013,11
Plainfield,7060,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,0.0,2013,11
Los Angeles,90008,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,0.0,2014,3
Los Angeles,90008,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,2014,3
Arlington,22204,Phones,AT&T CL82213,173.94,6,0.0,2012,12
Seattle,98103,Phones,Polycom VVX 310 VoIP phone,1007.944,7,0.2,2011,8
Seattle,98105,Paper,Xerox 1986,6.68,1,0.0,2013,10
Seattle,98105,Art,Prang Drawing Pencil Set,8.34,3,0.0,2013,10
Seattle,98105,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,3,0.0,2013,10
Edmonds,98026,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,2013,8
Salem,24153,Art,Berol Giant Pencil Sharpener,101.94,6,0.0,2014,7
Salem,24153,Phones,Nortel Networks T7316 E Nt8 B27,271.96,4,0.0,2014,7
Salem,24153,Furnishings,Regeneration Desk Collection,8.8,5,0.0,2014,7
Salem,24153,Art,Newell 35,19.68,6,0.0,2014,7
Salem,24153,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",302.94,3,0.0,2014,7
Salem,24153,Binders,Cardinal Holdit Business Card Pockets,14.94,3,0.0,2014,7
Salem,24153,Supplies,Premier Electric Letter Opener,231.72,2,0.0,2014,7
Delray Beach,33445,Labels,Avery 476,9.912,3,0.2,2011,3
San Francisco,94110,Art,Newell 324,34.65,3,0.0,2012,4
San Francisco,94110,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,5,0.2,2012,4
New York City,10024,Binders,Premium Transparent Presentation Covers by GBC,33.568,2,0.2,2013,6
Indianapolis,46203,Art,Model L Table or Wall-Mount Pencil Sharpener,125.93,7,0.0,2012,5
Columbus,43229,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,11.76,5,0.7,2014,4
Columbus,43229,Paper,Xerox 195,5.344,1,0.2,2014,4
Jacksonville,32216,Binders,Presstex Flexible Ring Binders,1.365,1,0.7,2011,6
Jacksonville,32216,Paper,Xerox 1944,62.016,2,0.2,2011,6
Clinton,20735,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0.0,2011,12
Clinton,20735,Paper,Xerox 1942,146.82,3,0.0,2011,12
Clinton,20735,Chairs,"Global Stack Chair with Arms, Black",239.84,8,0.0,2011,12
Clinton,20735,Labels,Avery 509,15.66,6,0.0,2011,12
Commerce City,80022,Storage,Carina Media Storage Towers in Natural & Black,146.352,3,0.2,2014,6
Santa Ana,92704,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0.0,2013,5
Santa Ana,92704,Paper,Xerox 1946,45.36,7,0.0,2013,5
Santa Ana,92704,Phones,Cisco SPA508G,211.168,4,0.2,2013,5
Santa Ana,92704,Chairs,Global Low Back Tilter Chair,484.704,6,0.2,2013,5
Santa Ana,92704,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,3,0.2,2013,5
Clinton,20735,Storage,Pizazz Global Quick File,89.82,6,0.0,2012,3
